InputID,TargetID,Distance
TOSACJQS,FIN/SPH/M24,0.525708062857
TOSACJQS,FIN/SPH/Kil11,0.60026869462
TOSACJQS,FIN/SPH/J12,0.616537466943
TOSACJQS,S/MH/7A,0.811670345106
TOSACJQS,S/MH/7B,0.811670345106
TOSACJQS,S/MH/6B,0.928628100547
TOSACJQS,S/MH/6A,0.928628100547
TOSACJQS,N/CJ/SK1,1.03342507457
TOSACJQS,N/CJ/SK2,1.03342507457
TOSACJQS,N/CJ/R2,1.84420309686
TOSACJQS,N/CJ/R1,1.84420309686
TOSACJQS,N/CJ/PE2,1.84817662978
TOSACJQS,N/CJ/PE1,1.84817662978
TOSACJQS,N/CJ/J3,1.84821794027
TOSACJQS,N/CJ/J4,1.84821794027
TOSACJQS,N/CJ/PW2,1.8536417327
TOSACJQS,N/CJ/PW1,1.8536417327
TOSACJQS,N/CJ/PW4,1.8536417327
TOSACJQS,N/CJ/J1,1.8587549419
TOSACJQS,N/CJ/J2,1.8587549419
TOSACJQS,S/MH/4A,2.02290584287
TOSACJQS,S/MH/4B,2.02290584287
TOSACJQS,S/MH/3A,2.0421695427
TOSACJQS,S/MH/5A,2.11215075151
TOSACJQS,S/MH/5B,2.11215075151
TOSACJQS,N/KDV/FH-V,2.22164260323
TOSACJQS,N/KDV/DBH-IV,2.22396645149
TOSACJQS,N/CJ/CHIIIB,2.24002826493
TOSACJQS,N/KDV/CH-III,2.24002826493
TOSACJQS,N/KDV/FH-VI,2.24107241699
TOSACJQS,N/KDV/BH-II,2.27258947704
TOSACJQS,N/KDV/AH-I,2.31401992804
TOSACJQS,FIN/SPH/N27,2.34331264113
TOSACJQS,N/CJ/KHVII,2.49688980289
TOSACJQS,N/CJ/KHVIIA,2.49688980289
TOSACJQS,S/LB/Bad,2.79451296707
TOSACJQS,S/LB/STN,2.79451296707
TOSACJQS,S/MH/2A,2.82975525393
TOSACJQS,S/MH/2B,2.82975525393
TOSACJQS,S/LB/NJ,2.86018015571
TOSACJQS,S/LB/Tib,2.88946083606
TOSACJQS,FIN/SPH/P23,2.89152525028
TOSACJQS,FIN/SPH/S57,2.9213461256
TOSACJQS,FIN/SPH/T70,3.11323209556
TOSACJQS,FIN/SPH/T72,3.11323209556
TOSACJQS,FIN/SPH/A60,3.32254266585
TOSACJQS,FIN/SPH/A61,3.32501719658
TOSACJQS,FIN/SPH/A62,3.32914008558
TOSACJQS,FIN/SPH/A63,3.33261641776
TOSACJQS,S/MH/1A,3.40428457993
TOSACJQS,S/MH/1B,3.40428457993
TOSACJQS,FIN/SPH/KU46,5.11901884417
TOSACJQS,FIN/SPH/H28,5.2214969284
TOSACJQS,FIN/SPH/A5,5.23007303973
TOSACJQS,FIN/SPH/H17,5.29768648687
TOSACJQS,FIN/SPH/K33,5.29928939878
TOSACJQS,FIN/SPH/HKH46,5.30786416013
TOSACJQS,FIN/SPH/HKH45,5.31052087772
TOSACJQS,FIN/SPH/H18,5.31145176935
TOSACJQS,FIN/SPH/H31,5.33878454432
TOSACJQS,N/CJ/ÄR3,5.38215065717
TOSACJQS,N/CJ/ÄR1,5.38491145374
TOSACJQS,N/CJ/ÄR4,5.38494579409
TOSACJQS,N/CJ/ÄR2,5.39048402072
TOSACJQS,FIN/SPH/S21,5.48454158949
TOSACJQS,FIN/SPH/F2,5.50148698244
TOSACJQS,FIN/SPH/Ke8,5.58183501416
TOSACJQS,FIN/SPH/F5,5.64772837668
TOSACJQS,FIN/SPH/P9,5.74642532939
TOSACJQS,N/CJ/FO2,5.77503812103
TOSACJQS,N/CJ/FO1,5.7779023388
TOSACJQS,FIN/SPH/U16,5.78587261194
TOSACJQS,FIN/SPH/F4,5.79162055585
TOSACJQS,N/CJ/TR2,5.85216869478
TOSACJQS,N/CJ/TR1,5.85355680192
TOSACJQS,N/CJ/BA1,5.90893853417
TOSACJQS,N/CJ/BA2,5.90893853417
TOSACJQS,FIN/SPH/S22,6.01507410961
TOSACJQS,FIN/SPH/F3,6.09447828322
TOSACJQS,N/CJ/HA2,6.82129731348
TOSACJQS,N/CJ/HA1,6.82683016173
TOSACJQS,FIN/SPH/N7,6.92588215142
TOSACJQS,FIN/SPH/R20,7.76501434083
TOSACJQS,FIN/SPH/B65,8.21398524149
TOSACJQS,FIN/SPH/O3,8.34995264739
TOSACJQS,FIN/SPH/O4,8.34995264739
TOSACJQS,FIN/SPH/O25,8.34995264739
TOSACJQS,S/TG/AS,8.78211060743
TOSACJQS,S/TG/AT,8.78211060743
TOSACJQS,S/TG/KTN2,8.92829779729
TOSACJQS,S/TG/KS2,8.93108213577
TOSACJQS,S/TG/KS1,8.93108213577
TOSACJQS,S/TG/KT,8.93108213577
TOSACJQS,S/TG/KTN1,8.93126456339
TOSACJQS,S/TG/SVS,9.58007922904
TOSACJQS,S/TG/SVT,9.58007922904
TOSACJQS,S/TG/RT,10.0924222558
TOSACJQS,S/TG/RS,10.0924222558
TOSACJQS,S/TG/TS,10.3559662728
TOSACJQS,S/TG/TT,10.3559662728
TOSACJQS,S/TG/STS,10.4613162977
TOSACJQS,S/TG/STT,10.4613162977
TOSACJQS,S/TG/HTN,10.7444277073
TOSACJQS,S/TG/HS2,10.7454449071
TOSACJQS,S/TG/HT,10.7454449071
TOSACJQS,S/TG/HS1,10.7454449071
TOSACJQS,EST/TK/MIT,11.9355045358
TOSACJQS,EST/TK/MIF,11.9355045358
TOSACJQS,EST/TK/MIO,12.0276607004
TOSACJQS,LV/LK/SE2,12.2613929083
TOSACJQS,LV/LK/SE1,12.2614950222
TOSACJQS,N/CJ/S2,12.7924526999
TOSACJQS,N/CJ/S3,12.7924526999
TOSACJQS,N/CJ/S1,12.7924526999
TOSACJQS,LV/LK/RU1,12.9915338916
TOSACJQS,LV/LK/TEI1,13.5669195731
TOSACJQS,FIN/SPH/Z80,13.6297289646
TOSACJQS,RUS/PL8,15.0254697908
TOSACJQS,RUS/PL7,15.0324119227
TOSACJQS,PL/Gd10,15.0345142485
TOSACJQS,RUS/PL5,15.0345417878
TOSACJQS,PL/Gd7,15.0348395969
TOSACJQS,RUS/PL6,15.0359689243
TOSACJQS,PL/Gd8,15.0409459233
TOSACJQS,PL/Gd9,15.0419564589
TOSACJQS,PL/SB4,15.1990462003
TOSACJQS,RUS/PL1,15.2117437897
TOSACJQS,PL/SB5,15.2153037139
TOSACJQS,PL/SB6,15.2155250475
TOSACJQS,RUS/PL2,15.2290474416
TOSACJQS,RUS/PL3,15.2310438911
TOSACJQS,RUS/PL4,15.2344371465
TOSACJQS,PL/JC3,15.392190146
TOSACJQS,PL/JC1,15.3926083576
TOSACJQS,PL/JC2,15.3934748744
TOSACJQS,PL/AFC/W3,15.7488901101
TOSACJQS,PL/AFC/W2,15.7488901101
TOSACJQS,PL/AFC/W1,15.7488901101
TOSACJQS,PL/AFC/L3,15.7544906354
TOSACJQS,PL/AFC/L2,15.7583394607
TOSACJQS,PL/AFC/L1,15.7583394607
TOSACJQS,PL/BN/B1,15.959913715
TOSACJQS,PL/BN/B2,15.9796066279
TOSACJQS,PL/BN/B3,15.9856620407
TOSACJQS,RUS/TR2,16.0200615594
TOSACJQS,RUS/TR3,16.0201424015
TOSACJQS,RUS/TR1,16.0203830665
TOSACJQS,PL/AN/W3,16.023012277
TOSACJQS,PL/AN/W2,16.0234733143
TOSACJQS,PL/AN/W1,16.0260247405
TOSACJQS,PL/AFC/LP3,16.3565280045
TOSACJQS,PL/AFC/LP2,16.3676688051
TOSACJQS,PL/AFC/LP1,16.3702815201
TOSACJQS,RUS/CF4,17.1968102163
TOSACJQS,RUS/CF3,17.2107066008
TOSACJQS,RUS/CF2,17.2176559024
TOSACJQS,RUS/CF1,17.2187027568
TOSACJQS,PL/IP/G2,18.6711223444
TOSACJQS,PL/IP/G1,18.6711829465
TOSACJQS,PL/IP/G3,18.6745141321
TOSACJQS,PL/IP/G5,18.6748074267
TOSACJQS,PL/IP/G4,18.6765971088
TOSACJQS,PL/IP/G7,18.6798528917
TOSACJQS,PL/IP/G6,18.680076004
TOSACJQS,PL/IP/G8,18.6883035675
TOSACJQS,PL/IP/G9,18.6898487947
TOSACJQS,CZE/HSS/KR5,19.3282346756
TOSACJQS,CZE/HSS/KR10,19.329236369
TOSACJQS,CZE/HSS/KR2,19.331138774
TOSACJQS,CZE/HSS/KR8,19.3312271848
TOSACJQS,CZE/HSS/KR3,19.3334658256
TOSACJQS,CZE/HSS/KR1,19.3364386387
TOSACJQS,CZE/HSS/KR7,19.339607645
TOSACJQS,CZE/HSS/KR11,19.3435320551
TOSACJQS,CZE/HSS/KR6,19.3452784293
TOSACJQS,CZE/HSS/KR12,19.3482067849
TOSACJQS,CZE/HSS/KR14,19.3550426284
TOSACJQS,CZE/HSS/KR9,19.3559920386
TOSACJQS,CZE/HSS/KR19,19.3578527784
TOSACJQS,CZE/HSS/KR4,19.3599576356
TOSACJQS,CZE/HSS/KR17,19.3666965009
TOSACJQS,CZE/HSS/KR15,19.3667774191
TOSACJQS,CZE/HSS/KR13,19.3668053693
TOSACJQS,CZE/HSS/KR18,19.3872262117
TOSACJQS,CZE/HSS/KR16,19.4084045232
TOSACJQS,RUS/ZV4,20.3885900886
TOSACJQS,RUS/ZV5,20.3887829549
TOSACJQS,RUS/ZV6,20.3896007775
TOSACJQS,RUS/ZV2,20.3941887329
TOSACJQS,RUS/ZV3,20.394444073
TOSACJQS,RUS/ZV1,20.3954303898
TOSACJQS,HUN/EM/SOM-1,21.3501581766
TOSACJQS,HUN/EM/KM-2,21.3579360192
TOSACJQS,HUN/EM/ET-4,21.3972965308
TOSACJQS,CZE/HSS/SA14,21.6193095539
TOSACJQS,CZE/HSS/SA15,21.6361130538
TOSACJQS,CZE/HSS/SA3,21.6484510897
TOSACJQS,CZE/HSS/SA9,21.6530968709
TOSACJQS,CZE/HSS/SA4,21.6573406893
TOSACJQS,CZE/HSS/SA7,21.6706618538
TOSACJQS,HUN/EM/HAL-9,21.6834308713
TOSACJQS,CZE/HSS/SA16,21.6868218314
TOSACJQS,CZE/HSS/SA18,21.6879832163
TOSACJQS,CZE/HSS/SA8,21.6909677098
TOSACJQS,CZE/HSS/SA10,21.6912484603
TOSACJQS,CZE/HSS/SA12,21.6943900857
TOSACJQS,CZE/HSS/SA17,21.7075185517
TOSACJQS,CZE/HSS/SA11,21.7128246603
TOSACJQS,CZE/HSS/SA5,21.7318083467
TOSACJQS,CZE/HSS/SA6,21.7486133209
TOSACJQS,CZE/HSS/SA13,21.7515956299
TOSACJQS,HUN/EM/CSIK-11,21.7612935264
TOSACJQS,CZE/HSS/SA1,21.785853409
TOSACJQS,CZE/HSS/SA2,21.7952253431
TOSACJQS,RUS/TU2,22.1249085349
TOSACJQS,RUS/TU3,22.1268325275
TOSACJQS,RUS/TU1,22.2028703715
TOSACJQS,HUN/EM/ORR-12,22.8900533601
TOSACJQS,HUN/EM/APV-14,22.8932215775
TOSACJQS,HUN/EM/CSOR-15,22.8980915551
TOSACJQS,RUS/KP2,23.1245391361
TOSACJQS,RUS/KP1,23.1522378231
TOSACJQS,RUS/KP4,23.1742884933
TOSACJQS,RUS/KP3,23.1798553347
TOSACJQS,CH/WVDK/HIN,26.1573557662
TOSACJQS,CH/WVDK/HAG,26.2103392171
TOSACJQS,CH/WVDK/G12A,26.2236189208
TOSACJQS,CH/WVDK/G12B,26.2236189208
TOSACJQS,CH/WVDK/G13,26.2287366912
TOSACJQS,CH/WVDK/G13b,26.2287366912
TOSACJQS,CH/WVDK/SAG,26.2323544014
TOSACJQS,CH/WVDK/G12,26.2338672238
TOSACJQS,CH/WVDK/G10,26.2376146477
TOSACJQS,CH/WVDK/G08,26.2394272104
TOSACJQS,CH/WVDK/G08-a,26.2394272104
TOSACJQS,CH/WVDK/G08-b,26.2394272104
TOSACJQS,CH/WVDK/G07,26.2394509109
TOSACJQS,CH/WVDK/G07-b,26.2394509109
TOSACJQS,CH/WVDK/G07-a,26.2394509109
TOSACJQS,CH/WVDK/G14,26.2404658662
TOSACJQS,CH/WVDK/G06,26.2440594763
TOSACJQS,CH/WVDK/G06b,26.2440594763
TOSACJQS,CH/WVDK/G15,26.2500676069
TOSACJQS,CH/WVDK/G01,26.2518890755
TOSACJQS,CH/WVDK/A5,26.456669412
TOSACJQS,CH/WVDK/F1,26.457153697
TOSACJQS,CH/WVDK/F2,26.457153697
TOSACJQS,CH/WVDK/A3,26.45792894
TOSACJQS,CH/WVDK/A2,26.4582660209
TOSACJQS,CH/WVDK/A1,26.4583008859
TOSACJQS,CH/WVDK/A4,26.4583884693
TOSACJQS,CH/WVDK/A0,26.460983916
TOSACJQS,CH/WVDK/R2,26.4781410605
TOSACJQS,CH/WVDK/R5-b,26.4784828271
TOSACJQS,CH/WVDK/R5-a,26.4784828271
TOSACJQS,CH/WVDK/R5,26.4784828271
TOSACJQS,CH/WVDK/R3,26.4794798493
TOSACJQS,CH/WVDK/R6,26.4804996197
TOSACJQS,CH/WVDK/R4,26.4823124926
TOSACJQS,BUL/MF/03,26.4956622328
TOSACJQS,BUL/MF/11,26.5739029959
TOSACJQS,CH/WVDK/S5,26.5798303743
TOSACJQS,BUL/MF/04,26.5951699438
TOSACJQS,CH/WVDK/S4,26.596278377
TOSACJQS,CH/WVDK/S3,26.5978158576
TOSACJQS,CH/WVDK/S2,26.597927552
TOSACJQS,CH/WVDK/S1b,26.5991222047
TOSACJQS,CH/WVDK/S1a,26.5992638062
TOSACJQS,CH/WVDK/S1c,26.5996098489
TOSACJQS,BUL/MF/12,26.6061551101
TOSACJQS,BUL/MF/01,26.7416299541
TOSACJQS,BUL/MF/02,26.7460859902
TOSACJQS,CH/WVDK/Z2,26.912577477
TOSACJQS,CH/WVDK/Z1,26.9177315127
TOSACJQS,CH/WVDK/Z3,26.9181332679
TOSACJQS,CH/WVDK/Z4,26.9310765908
TOSACJQS,CH/WVDK/Z5,26.9348263532
TOSACJQS,BUL/MF/16,26.9540799778
TOSACJQS,BUL/EB/BRL4,27.0971519114
TOSACJQS,BUL/EB/BRL3,27.0971519114
TOSACJQS,BUL/EB/BRL2,27.0971519114
TOSACJQS,CH/WVDK/M5,27.2842056126
TOSACJQS,CH/WVDK/M1,27.2864799843
TOSACJQS,CH/WVDK/M2,27.2877288415
TOSACJQS,CH/WVDK/M3,27.2879496239
TOSACJQS,CH/WVDK/M4,27.294438378
TOSACJQS,BUL/MF/05,27.5961658939
TOSACJQS,BUL/MF/09,27.841499063
TOSACJQS,BUL/MF/07,27.8572830915
TOSACJQS,BUL/MF/08,27.8677983404
TOSACJQS,BUL/MF/10,27.8698760428
TOSACJQS,TR/NKK/SF2,28.6273338607
TOSACJQS,TR/NKK/SF1,28.6276418149
TOSACJQS,TR/NKK/SF3,28.6277396782
TOSACJQS,TR/NKK/MF1,28.7340017579
TOSACJQS,TR/NKK/MF3,28.7573642724
TOSACJQS,TR/NKK/MF2,28.757412513
TOSACJQS,GRE/AMG/P7,28.8097824063
TOSACJQS,GRE/AMG/P6,28.895678723
TOSACJQS,GRE/AMG/P5,28.9153528614
TOSACJQS,GRE/AMG/P4,28.9256199329
TOSACJQS,GRE/AMG/P3,28.9427139076
TOSACJQS,TR/NKK/BF1,28.9557154624
TOSACJQS,TR/NKK/BF2,28.956334344
TOSACJQS,TR/NKK/BF3,28.9569711057
TOSACJQS,GRE/AMG/P2,28.9616832089
TOSACJQS,GRE/AMG/P1,28.9637074207
TOSACJQS,TR/NKK/BF4,29.1835733489
TOSACJQS,TR/NKK/BF5,29.1842651921
TOSACJQS,TR/NKK/BF6,29.1842987148
TOSACJQS,UK/HT/HW4,29.8302349139
TOSACJQS,UK/HT/HW3,29.8302349139
TOSACJQS,UK/HT/HW2,29.8302349139
TOSACJQS,UK/HT/HW5,29.8302349139
TOSACJQS,UK/HT/HW1,29.8302349139
TOSACJQS,UK/HP/CC7,30.0116356902
TOSACJQS,UK/HP/CC8,30.0116356902
TOSACJQS,UK/HP/CC10,30.0125735868
TOSACJQS,UK/HP/CC9,30.0125735868
TOSACJQS,UK/HP/CC6,30.0328092248
TOSACJQS,UK/HP/CC5,30.0328092248
TOSACJQS,UK/HP/CC3,30.0344283998
TOSACJQS,UK/HP/CC4,30.0344283998
TOSACJQS,UK/HP/CC1,30.0474732483
TOSACJQS,UK/HP/CC2,30.0474732483
TOSACJQS,GRE/TIM1,30.2478690274
TOSACJQS,GRE/TIM5,30.2599502133
TOSACJQS,GRE/TIM2,30.2609274574
TOSACJQS,GRE/TIM3,30.2689149569
TOSACJQS,GRE/TIM4,30.2936591779
TOSACJQS,CYP/TRO3,36.0860069724
TOSACJQS,CYP/TRO2,36.119513951
TOSACJQS,CYP/TRO1,36.1255215249
TOSACJQS,CYP/TRO4,36.1628373967
TOSACJQS,GEOR/EK/T10,36.9087698288
TOSACJQS,GEOR/EK/T1,36.9357092858
TOSACJQS,GEOR/EK/T2,36.9402074098
TOSACJQS,GEOR/EK/T3,36.9548015478
TOSACJQS,GEOR/EK/T4,36.9641832002
TOSACJQS,GEOR/EK/T7,36.9695394161
TOSACJQS,GEOR/EK/T6,36.970072333
TOSACJQS,GEOR/EK/T5,36.9724512408
TOSACJQS,GEOR/EK/T8,36.9797149903
TOSACJQS,GEOR/EK/T9,36.983842142
TOSACJQS,IS/MH/03,41.0479919847
TOSACJQS,IS/MH/02,41.0482324229
TOSACJQS,IS/MH/01,41.0518121299
TOSACJQS,RUS/EP/L1,104.4360998
TOSACJQS,RUS/EP/L3,105.118801232
TOSACJQS,RUS/EP/L2,105.249968473
TSOULACC,FIN/SPH/M24,0.488428839135
TSOULACC,S/MH/6B,0.66927464596
TSOULACC,S/MH/6A,0.66927464596
TSOULACC,S/MH/7A,0.9944759684
TSOULACC,S/MH/7B,0.9944759684
TSOULACC,FIN/SPH/Kil11,1.21891634119
TSOULACC,FIN/SPH/J12,1.27501807896
TSOULACC,S/MH/4A,1.28666967467
TSOULACC,S/MH/4B,1.28666967467
TSOULACC,S/MH/3A,1.30106081938
TSOULACC,S/MH/5B,1.34471304884
TSOULACC,S/MH/5A,1.34471304884
TSOULACC,N/CJ/SK1,1.74574091196
TSOULACC,N/CJ/SK2,1.74574091196
TSOULACC,FIN/SPH/N27,1.82301219391
TSOULACC,FIN/SPH/P23,2.1439170122
TSOULACC,FIN/SPH/S57,2.17344616176
TSOULACC,S/MH/2A,2.21656402653
TSOULACC,S/MH/2B,2.21656402653
TSOULACC,N/CJ/R2,2.42541774002
TSOULACC,N/CJ/R1,2.42541774002
TSOULACC,N/CJ/PE2,2.42769353269
TSOULACC,N/CJ/PE1,2.42769353269
TSOULACC,N/CJ/J4,2.43157606749
TSOULACC,N/CJ/J3,2.43157606749
TSOULACC,N/CJ/PW4,2.43323605501
TSOULACC,N/CJ/PW2,2.43323605501
TSOULACC,N/CJ/PW1,2.43323605501
TSOULACC,N/CJ/J1,2.44085670632
TSOULACC,N/CJ/J2,2.44085670632
TSOULACC,FIN/SPH/A60,2.56349879934
TSOULACC,FIN/SPH/A61,2.56579522738
TSOULACC,FIN/SPH/A62,2.56960094607
TSOULACC,FIN/SPH/A63,2.5729329016
TSOULACC,N/KDV/FH-V,2.80434698587
TSOULACC,N/KDV/DBH-IV,2.80728356183
TSOULACC,N/KDV/FH-VI,2.82367893416
TSOULACC,N/CJ/CHIIIB,2.8240864316
TSOULACC,N/KDV/CH-III,2.8240864316
TSOULACC,N/KDV/BH-II,2.85752609256
TSOULACC,N/KDV/AH-I,2.89903659928
TSOULACC,N/CJ/KHVIIA,3.09401203428
TSOULACC,N/CJ/KHVII,3.09401203428
TSOULACC,S/LB/STN,3.27554508712
TSOULACC,S/LB/Bad,3.27554508712
TSOULACC,S/LB/NJ,3.36479357728
TSOULACC,S/LB/Tib,3.37485777741
TSOULACC,S/MH/1A,3.40079840357
TSOULACC,S/MH/1B,3.40079840357
TSOULACC,FIN/SPH/T70,3.52843790419
TSOULACC,FIN/SPH/T72,3.52843790419
TSOULACC,FIN/SPH/A5,4.45786138646
TSOULACC,FIN/SPH/H28,4.45949461192
TSOULACC,FIN/SPH/KU46,4.46332593522
TSOULACC,FIN/SPH/H17,4.5320202673
TSOULACC,FIN/SPH/K33,4.53351828221
TSOULACC,FIN/SPH/HKH46,4.54302618907
TSOULACC,FIN/SPH/HKH45,4.5455721217
TSOULACC,FIN/SPH/H18,4.54611635678
TSOULACC,FIN/SPH/H31,4.57354080307
TSOULACC,FIN/SPH/F2,4.7728062099
TSOULACC,FIN/SPH/S21,4.77872120446
TSOULACC,FIN/SPH/Ke8,5.06226555747
TSOULACC,FIN/SPH/F5,5.11859827512
TSOULACC,FIN/SPH/P9,5.17539694924
TSOULACC,FIN/SPH/F4,5.2053700961
TSOULACC,FIN/SPH/U16,5.2826692521
TSOULACC,FIN/SPH/S22,5.39367596994
TSOULACC,FIN/SPH/F3,5.45438811257
TSOULACC,N/CJ/ÄR3,6.0126815069
TSOULACC,N/CJ/ÄR1,6.01531576782
TSOULACC,N/CJ/ÄR4,6.01557862467
TSOULACC,N/CJ/ÄR2,6.02097813259
TSOULACC,FIN/SPH/N7,6.31653970936
TSOULACC,N/CJ/FO2,6.36735159612
TSOULACC,N/CJ/FO1,6.3701032724
TSOULACC,N/CJ/TR2,6.45898695441
TSOULACC,N/CJ/TR1,6.4603745268
TSOULACC,N/CJ/BA1,6.51962536121
TSOULACC,N/CJ/BA2,6.51962536121
TSOULACC,FIN/SPH/R20,7.01811151591
TSOULACC,N/CJ/HA2,7.39775950315
TSOULACC,N/CJ/HA1,7.40331477632
TSOULACC,FIN/SPH/O3,7.61670767819
TSOULACC,FIN/SPH/O25,7.61670767819
TSOULACC,FIN/SPH/O4,7.61670767819
TSOULACC,FIN/SPH/B65,7.72513126919
TSOULACC,S/TG/KTN2,8.88897652397
TSOULACC,S/TG/KT,8.89182764653
TSOULACC,S/TG/KS2,8.89182764653
TSOULACC,S/TG/KS1,8.89182764653
TSOULACC,S/TG/KTN1,8.8919237679
TSOULACC,S/TG/AS,8.99223526181
TSOULACC,S/TG/AT,8.99223526181
TSOULACC,S/TG/SVS,9.48735711698
TSOULACC,S/TG/SVT,9.48735711698
TSOULACC,S/TG/RT,10.2213614151
TSOULACC,S/TG/RS,10.2213614151
TSOULACC,S/TG/TS,10.5117789363
TSOULACC,S/TG/TT,10.5117789363
TSOULACC,S/TG/STS,10.6153064597
TSOULACC,S/TG/STT,10.6153064597
TSOULACC,S/TG/HTN,10.7401163775
TSOULACC,S/TG/HS2,10.7412764014
TSOULACC,S/TG/HS1,10.7412764014
TSOULACC,S/TG/HT,10.7412764014
TSOULACC,EST/TK/MIT,11.2430280004
TSOULACC,EST/TK/MIF,11.2430280004
TSOULACC,EST/TK/MIO,11.3363798374
TSOULACC,LV/LK/SE2,11.5840204652
TSOULACC,LV/LK/SE1,11.5843024474
TSOULACC,LV/LK/RU1,12.5211834544
TSOULACC,LV/LK/TEI1,12.8819469893
TSOULACC,N/CJ/S1,13.5723529965
TSOULACC,N/CJ/S2,13.5723529965
TSOULACC,N/CJ/S3,13.5723529965
TSOULACC,RUS/PL8,14.2636303319
TSOULACC,RUS/PL7,14.2704357835
TSOULACC,RUS/PL5,14.2725693475
TSOULACC,RUS/PL6,14.2739075997
TSOULACC,FIN/SPH/Z80,14.4117956041
TSOULACC,RUS/PL1,14.447182826
TSOULACC,RUS/PL2,14.4642892244
TSOULACC,RUS/PL3,14.4663456186
TSOULACC,RUS/PL4,14.4697407491
TSOULACC,PL/Gd10,14.676507794
TSOULACC,PL/Gd7,14.6768586527
TSOULACC,PL/Gd8,14.6829651923
TSOULACC,PL/Gd9,14.6840562602
TSOULACC,PL/SB4,14.8621475189
TSOULACC,PL/SB6,14.8770465975
TSOULACC,PL/SB5,14.877683187
TSOULACC,PL/JC3,15.0671364885
TSOULACC,PL/JC1,15.0679692502
TSOULACC,PL/JC2,15.0691347853
TSOULACC,RUS/TR2,15.2501327275
TSOULACC,RUS/TR3,15.2502138924
TSOULACC,RUS/TR1,15.2504511224
TSOULACC,PL/AFC/W3,15.4277338998
TSOULACC,PL/AFC/W2,15.4277338998
TSOULACC,PL/AFC/W1,15.4277338998
TSOULACC,PL/AFC/L3,15.4344946611
TSOULACC,PL/AFC/L2,15.4388663979
TSOULACC,PL/AFC/L1,15.4388663979
TSOULACC,PL/BN/B1,15.5507758855
TSOULACC,PL/BN/B2,15.5713412931
TSOULACC,PL/BN/B3,15.5753188483
TSOULACC,PL/AN/W3,15.6720454568
TSOULACC,PL/AN/W2,15.67255221
TSOULACC,PL/AN/W1,15.6757877384
TSOULACC,PL/AFC/LP3,15.982912795
TSOULACC,PL/AFC/LP2,15.9946287283
TSOULACC,PL/AFC/LP1,15.9970722051
TSOULACC,RUS/CF4,16.4188870749
TSOULACC,RUS/CF3,16.4327518106
TSOULACC,RUS/CF2,16.4396826278
TSOULACC,RUS/CF1,16.4407357092
TSOULACC,PL/IP/G1,18.1267857603
TSOULACC,PL/IP/G2,18.1268744375
TSOULACC,PL/IP/G3,18.1300780915
TSOULACC,PL/IP/G5,18.1304580464
TSOULACC,PL/IP/G4,18.1323936568
TSOULACC,PL/IP/G7,18.1351497626
TSOULACC,PL/IP/G6,18.1355872481
TSOULACC,PL/IP/G8,18.144254887
TSOULACC,PL/IP/G9,18.1453524928
TSOULACC,CZE/HSS/KR5,19.0414860887
TSOULACC,CZE/HSS/KR10,19.0422113812
TSOULACC,CZE/HSS/KR8,19.0450657454
TSOULACC,CZE/HSS/KR3,19.0467980084
TSOULACC,CZE/HSS/KR1,19.0496499342
TSOULACC,CZE/HSS/KR2,19.0499637971
TSOULACC,CZE/HSS/KR11,19.0570507147
TSOULACC,CZE/HSS/KR7,19.0609552135
TSOULACC,CZE/HSS/KR19,19.0649774379
TSOULACC,CZE/HSS/KR6,19.0650545322
TSOULACC,CZE/HSS/KR12,19.0674362673
TSOULACC,CZE/HSS/KR14,19.0683285122
TSOULACC,CZE/HSS/KR9,19.0760185137
TSOULACC,CZE/HSS/KR17,19.0771709597
TSOULACC,CZE/HSS/KR15,19.079518331
TSOULACC,CZE/HSS/KR4,19.0795420186
TSOULACC,CZE/HSS/KR13,19.0808205158
TSOULACC,CZE/HSS/KR18,19.0980432922
TSOULACC,CZE/HSS/KR16,19.1237079779
TSOULACC,RUS/ZV4,19.6032124138
TSOULACC,RUS/ZV5,19.6034044479
TSOULACC,RUS/ZV6,19.6042261835
TSOULACC,RUS/ZV2,19.6088491547
TSOULACC,RUS/ZV3,19.6091032952
TSOULACC,RUS/ZV1,19.6100903673
TSOULACC,HUN/EM/SOM-1,20.8994576085
TSOULACC,HUN/EM/KM-2,20.9071241347
TSOULACC,HUN/EM/ET-4,20.9479095089
TSOULACC,HUN/EM/HAL-9,21.1781415638
TSOULACC,HUN/EM/CSIK-11,21.2578906682
TSOULACC,RUS/TU2,21.3405906252
TSOULACC,RUS/TU3,21.3425134284
TSOULACC,CZE/HSS/SA14,21.3934109806
TSOULACC,CZE/HSS/SA15,21.4007810918
TSOULACC,RUS/TU1,21.4183588369
TSOULACC,CZE/HSS/SA3,21.4265908147
TSOULACC,CZE/HSS/SA9,21.4271957206
TSOULACC,CZE/HSS/SA4,21.436410893
TSOULACC,CZE/HSS/SA16,21.4398773056
TSOULACC,CZE/HSS/SA7,21.4446331335
TSOULACC,CZE/HSS/SA10,21.4447770988
TSOULACC,CZE/HSS/SA18,21.449832257
TSOULACC,CZE/HSS/SA8,21.4539566614
TSOULACC,CZE/HSS/SA12,21.4625148427
TSOULACC,CZE/HSS/SA17,21.4650842667
TSOULACC,CZE/HSS/SA11,21.482167845
TSOULACC,CZE/HSS/SA5,21.5005164687
TSOULACC,CZE/HSS/SA6,21.516505151
TSOULACC,CZE/HSS/SA13,21.5178090173
